statusCode,statusMessage,userId,itemCode,sampleNum,measDate,growLength,flowerTop,stemDiameter,leavesLength,leavesWidth,leavesNum,flowerPosition,fruitsPosition,fruitsNum,harvestPosition,ped,solarCorrection,fruitsWeight
00,NORMAL_CODE,PF_0000011,080300,1,2016-01-31,50.0,0.0,1.96,115.0,90.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-02-07,70.0,0.0,3.74,210.0,18160.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-02-14,140.0,0.0,5.29,220.0,150.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-02-21,90.0,0.0,3.63,230.0,180.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-02-28,20.0,180.0,8.44,310.0,230.0,14.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-03-06,200.0,400.0,8.6,300.0,230.0,14.0,0.3,0.05,1.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-03-13,300.0,300.0,10.46,420.0,390.0,23.0,1.25,0.25,5.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-03-20,150.0,200.0,8.14,430.0,300.0,20.0,2.2,1.2,14.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-03-27,180.0,120.0,10.56,420.0,280.0,21.0,3.15,2.5,22.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-04-03,200.0,110.0,10.39,440.0,390.0,26.0,4.15,3.15,32.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-04-10,280.0,150.0,11.05,450.0,340.0,24.0,5.25,4.2,50.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-04-17,230.0,110.0,11.92,380.0,190.0,23.0,6.15,5.25,72.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-04-24,0.0,50.0,6.12,390.0,300.0,19.0,7.2,6.15,84.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-05-01,0.0,110.0,8.17,420.0,330.0,18.0,7.5,7.1,93.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-05-08,0.0,90.0,5.91,290.0,180.0,23.0,8.2,7.5,97.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-05-15,0.0,140.0,6.12,410.0,370.0,23.0,8.0,7.6,87.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-05-22,0.0,130.0,6.38,380.0,360.0,22.0,8.0,8.0,62.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-05-29,0.0,150.0,5.92,360.0,350.0,21.0,8.0,8.0,49.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-06-05,0.0,150.0,5.92,360.0,350.0,4.0,8.0,8.0,27.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-06-12,0.0,120.0,0.0,0.0,0.0,0.0,8.0,8.0,18.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-06-19,0.0,110.0,0.0,0.0,0.0,0.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-06-26,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-01-31,100.0,0.0,2.12,150.0,105.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-02-07,110.0,0.0,4.39,230.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-02-14,150.0,0.0,6.24,230.0,160.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-02-21,90.0,0.0,4.37,280.0,170.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-02-28,260.0,100.0,7.21,370.0,270.0,17.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-03-06,180.0,300.0,8.13,440.0,260.0,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-03-13,260.0,250.0,10.43,450.0,360.0,24.0,1.2,0.3,6.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-03-20,140.0,150.0,7.59,390.0,250.0,18.0,2.1,1.25,15.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-03-27,200.0,100.0,10.91,410.0,290.0,21.0,3.05,2.2,23.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-04-03,180.0,70.0,9.76,490.0,410.0,22.0,4.05,3.1,31.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-04-10,300.0,110.0,13.09,520.0,480.0,22.0,5.1,4.15,49.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-04-17,200.0,70.0,9.85,420.0,260.0,22.0,6.05,4.5,65.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-04-24,0.0,250.0,10.84,440.0,370.0,17.0,6.35,6.05,76.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-05-01,0.0,10.0,7.94,420.0,360.0,18.0,7.4,6.25,89.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-05-08,0.0,0.0,11.56,430.0,310.0,23.0,8.0,7.3,101.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-05-15,0.0,0.0,12.41,480.0,410.0,24.0,8.35,7.8,103.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-05-22,0.0,0.0,12.07,430.0,400.0,20.0,8.5,8.4,85.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-05-29,0.0,0.0,11.53,450.0,400.0,16.0,9.0,9.0,73.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-06-05,0.0,0.0,11.53,450.0,400.0,18.0,9.0,9.0,35.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-06-12,0.0,0.0,0.0,0.0,0.0,18.0,9.0,9.0,30.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-06-19,0.0,0.0,0.0,0.0,0.0,13.0,9.0,9.0,26.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-06-26,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-01-31,65.0,0.0,2.08,170.0,115.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-02-07,110.0,0.0,4.13,130.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-02-14,90.0,0.0,5.26,180.0,120.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-02-21,50.0,80.0,3.09,220.0,150.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-02-28,250.0,250.0,6.46,230.0,150.0,18.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-03-06,300.0,200.0,8.32,360.0,240.0,19.0,1.2,0.25,5.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-03-13,280.0,150.0,8.13,410.0,210.0,22.0,2.5,1.2,15.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-03-20,250.0,320.0,8.41,390.0,350.0,22.0,2.4,2.1,24.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-03-27,180.0,220.0,9.66,430.0,350.0,22.0,3.3,3.05,35.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-04-03,280.0,210.0,9.54,460.0,410.0,29.0,5.3,5.05,50.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-04-10,100.0,130.0,6.02,450.0,330.0,26.0,6.1,5.05,62.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-04-17,100.0,200.0,7.82,370.0,200.0,23.0,6.3,5.4,73.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-04-24,230.0,130.0,8.09,380.0,260.0,19.0,8.05,7.15,90.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-05-01,150.0,260.0,6.54,410.0,290.0,21.0,8.35,7.35,102.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-05-08,50.0,290.0,478.0,370.0,310.0,21.0,9.0,8.35,109.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-05-15,0.0,30.0,8.56,400.0,420.0,17.0,9.0,9.0,99.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-05-22,0.0,290.0,9.36,380.0,400.0,18.0,9.0,9.0,60.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-05-29,0.0,320.0,10.46,390.0,370.0,17.0,9.0,9.0,39.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-06-05,0.0,320.0,10.46,390.0,370.0,14.0,9.0,9.0,53.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-06-12,0.0,250.0,0.0,0.0,0.0,11.0,9.0,9.0,48.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-06-19,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-06-26,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-01-31,80.0,0.0,1.61,140.0,95.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-02-07,90.0,0.0,4.33,180.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-02-14,80.0,0.0,4.14,230.0,120.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-02-21,90.0,80.0,5.26,230.0,140.0,16.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-02-28,310.0,260.0,6.42,260.0,180.0,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-03-06,360.0,220.0,8.21,360.0,270.0,20.0,1.25,0.2,4.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-03-13,100.0,200.0,6.1,380.0,260.0,26.0,2.1,1.2,13.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-03-20,210.0,110.0,9.8,350.0,260.0,20.0,3.15,2.2,22.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-03-27,150.0,80.0,9.45,340.0,190.0,24.0,4.1,3.15,30.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-04-03,140.0,60.0,9.21,360.0,270.0,27.0,5.05,4.1,40.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-04-10,140.0,40.0,9.7,210.0,170.0,23.0,6.2,6.1,59.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-04-17,80.0,120.0,6.58,160.0,70.0,21.0,7.05,4.25,67.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-04-24,150.0,120.0,8.44,170.0,130.0,24.0,7.15,6.2,74.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-05-01,120.0,70.0,5.63,120.0,80.0,27.0,8.15,7.15,79.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-05-08,160.0,40.0,5.21,170.0,90.0,27.0,9.2,7.3,73.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-05-15,0.0,20.0,7.08,300.0,140.0,25.0,9.2,8.05,56.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-05-22,0.0,140.0,10.12,350.0,300.0,20.0,9.0,9.0,45.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-05-29,0.0,160.0,10.59,390.0,320.0,17.0,9.0,9.0,36.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-06-05,0.0,160.0,10.59,390.0,320.0,20.0,9.0,9.0,39.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-06-12,0.0,0.0,0.0,0.0,0.0,12.0,9.0,9.0,21.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-06-19,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-06-26,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
00,NORMAL_CODE,PF_0000011,080300,1,2015-11-15,115.0,280.0,5.0,400.0,360.0,6.0,5.0,4.0,84.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2015-11-22,70.0,345.0,8.8,371.0,339.0,9.0,6.0,5.3,106.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2015-11-29,140.0,370.0,5.93,370.0,290.0,12.0,6.0,5.25,86.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2015-12-06,356.0,20.0,5.61,140.0,78.0,18.0,6.1,6.1,102.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2015-12-13,10.0,22.0,4.23,140.0,78.0,16.0,6.25,6.0,101.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2015-12-20,100.0,30.0,4.23,140.0,78.0,16.0,6.25,6.0,101.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2015-12-27,60.0,50.0,3.35,134.0,70.0,15.0,6.05,5.0,59.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-01-03,40.0,10.0,4.01,105.0,85.0,13.0,5.1,5.0,63.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-01-10,30.0,35.0,3.21,130.0,80.0,13.0,6.0,6.0,67.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-01-17,40.0,440.0,9.11,380.0,300.0,13.0,4.0,4.0,82.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,1,2016-01-24,0.0,75.0,7.48,360.0,300.0,3.0,5.0,5.0,62.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2015-11-15,130.0,40.0,7.0,300.0,220.0,14.0,8.66,6.33,90.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2015-11-22,130.0,50.0,10.11,375.0,270.0,19.0,9.0,7.1,86.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2015-11-29,150.0,75.0,7.89,280.0,180.0,19.0,7.2,6.2,83.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2015-12-06,260.0,160.0,5.72,274.0,190.0,27.0,6.3,6.0,85.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2015-12-13,260.0,37.0,6.75,200.0,185.0,28.0,7.3,7.0,83.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2015-12-20,30.0,55.0,6.75,200.0,185.0,28.0,7.3,7.0,83.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2015-12-27,0.0,70.0,3.81,210.0,120.0,29.0,6.2,6.0,76.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-01-03,0.0,40.0,10.34,440.0,370.0,20.0,6.0,6.0,71.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-01-10,0.0,630.0,9.33,420.0,340.0,23.0,6.0,6.0,69.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-01-17,0.0,10.0,8.34,470.0,360.0,18.0,4.0,4.0,53.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,2,2016-01-24,0.0,30.0,11.28,470.0,350.0,2.0,4.0,4.0,47.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2015-11-15,50.0,0.0,2.0,270.0,146.0,12.0,4.0,3.6,84.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2015-11-22,20.0,0.0,5.76,310.0,175.0,17.0,5.6,5.4,92.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2015-11-29,0.0,0.0,5.68,290.0,180.0,19.0,6.0,5.4,86.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2015-12-06,0.0,0.0,6.27,300.0,194.0,16.0,6.0,6.0,98.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2015-12-13,230.0,460.0,5.61,300.0,250.0,17.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2015-12-20,0.0,460.0,5.61,300.0,250.0,17.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2015-12-27,0.0,30.0,8.17,330.0,270.0,16.0,7.0,7.0,72.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-01-03,0.0,30.0,10.17,350.0,260.0,14.0,5.0,5.0,53.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-01-10,0.0,30.0,9.07,350.0,270.0,16.0,4.0,4.0,42.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-01-17,0.0,30.0,7.27,380.0,280.0,10.0,4.0,4.0,35.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,3,2016-01-24,0.0,50.0,6.26,350.0,290.0,4.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2015-11-15,180.0,260.0,4.0,360.0,310.0,15.0,5.0,5.0,81.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2015-11-22,240.0,291.0,7.99,330.0,260.0,16.0,6.5,6.3,95.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2015-11-29,110.0,325.0,5.73,280.0,190.0,17.0,7.05,6.2,80.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2015-12-06,160.0,320.0,5.85,340.0,254.0,18.0,8.0,8.0,79.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2015-12-13,390.0,315.0,8.44,350.0,280.0,22.0,7.0,7.0,80.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2015-12-20,0.0,315.0,8.44,350.0,280.0,22.0,7.0,7.0,80.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2015-12-27,0.0,230.0,8.51,350.0,270.0,19.0,6.0,6.0,59.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-01-03,0.0,240.0,8.29,320.0,270.0,18.0,6.0,6.0,50.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-01-10,0.0,240.0,8.52,340.0,270.0,18.0,5.0,5.0,52.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-01-17,0.0,240.0,8.56,340.0,290.0,15.0,6.0,6.0,45.0,0.0,0.0,0.0,0.0
,,PF_0000011,080300,4,2016-01-24,0.0,40.0,8.92,330.0,270.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0
00,NORMAL_CODE,PF_0000007,080300,1,2015-11-29,0.0,0.0,1.21,435.0,340.0,8.0,5.0,4.75,17.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,1,2015-12-06,0.0,170.0,5.61,450.0,415.0,7.0,5.0,5.0,19.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,1,2015-12-13,0.0,5.0,5.54,410.0,360.0,7.0,4.75,4.75,15.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,1,2015-12-20,0.0,0.0,5.48,460.0,320.0,7.0,4.75,4.75,14.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,1,2015-12-27,0.0,0.0,11.23,540.0,570.0,5.0,4.75,4.75,13.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,1,2016-01-03,0.0,0.0,10.92,510.0,460.0,5.0,2.75,2.75,8.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,1,2016-01-10,0.0,0.0,12.11,570.0,540.0,7.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,1,2016-01-17,0.0,0.0,13.42,540.0,510.0,6.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2015-11-29,0.0,0.0,6.12,360.0,270.0,9.0,4.75,4.75,15.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2015-12-06,0.0,18.0,4.98,450.0,383.0,9.0,4.5,4.5,14.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2015-12-13,0.0,0.0,6.98,430.0,370.0,8.0,4.5,4.5,12.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2015-12-20,0.0,5.0,6.24,430.0,390.0,9.0,3.5,3.5,11.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2015-12-27,0.0,10.0,6.22,460.0,440.0,8.0,3.5,3.5,10.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2016-01-03,0.0,10.0,6.14,490.0,440.0,7.0,2.5,2.5,7.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2016-01-10,0.0,10.0,8.09,480.0,460.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,2,2016-01-17,0.0,10.0,8.31,460.0,440.0,7.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2015-11-29,0.0,0.0,12.98,395.0,260.0,1.0,4.0,3.25,8.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2015-12-06,0.0,18.0,3.5,365.0,353.0,10.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2015-12-13,0.0,20.0,13.43,425.0,285.0,11.0,3.75,3.75,11.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2015-12-20,0.0,15.0,12.35,380.0,350.0,10.0,3.75,3.75,11.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2015-12-27,0.0,15.0,12.45,460.0,320.0,7.0,3.75,3.75,11.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2016-01-03,0.0,15.0,12.59,376.0,350.0,7.0,2.75,2.75,8.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2016-01-10,0.0,15.0,11.14,390.0,360.0,8.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,3,2016-01-17,0.0,15.0,13.56,380.0,370.0,7.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2015-11-29,0.0,0.0,6.69,410.0,375.0,10.0,5.0,4.5,15.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2015-12-06,0.0,20.0,7.56,360.0,440.0,10.0,5.0,4.75,16.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2015-12-13,0.0,15.0,8.32,325.0,290.0,9.0,4.75,4.75,15.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2015-12-20,0.0,10.0,6.24,400.0,380.0,9.0,4.75,4.75,14.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2015-12-27,0.0,15.0,6.85,425.0,440.0,7.0,4.75,4.75,12.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2016-01-03,0.0,20.0,8.24,390.0,460.0,6.0,4.75,4.75,9.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2016-01-10,0.0,20.0,9.52,460.0,440.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0
,,PF_0000007,080300,4,2016-01-17,0.0,20.0,9.07,400.0,390.0,10.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
00,NORMAL_CODE,PF_0000014,080300,1,2015-11-15,80.0,57.0,8.0,250.0,330.0,10.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2015-11-22,75.0,75.0,8.19,330.0,230.0,13.0,2.3,1.0,11.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2015-11-29,100.0,162.0,7.5,336.0,238.0,16.0,3.05,1.1,8.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2015-12-06,100.0,40.0,9.26,408.0,266.0,15.0,3.1,1.25,15.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2015-12-13,145.0,120.0,10.31,400.0,300.0,14.0,3.17,2.2,24.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2015-12-20,70.0,220.0,5.87,423.0,325.0,15.0,3.35,2.35,28.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2015-12-27,60.0,120.0,7.14,335.0,275.0,12.0,4.1,3.17,33.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-01-03,180.0,210.0,10.5,380.0,360.0,12.0,4.4,3.2,37.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-01-10,110.0,90.0,8.22,366.0,270.0,17.0,5.35,4.05,38.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-01-17,50.0,170.0,5.06,340.0,270.0,18.0,5.65,4.2,39.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-01-24,170.0,120.0,9.11,320.0,290.0,16.0,6.2,4.25,48.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-01-31,70.0,30.0,5.19,320.0,250.0,18.0,7.1,5.25,68.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-02-07,100.0,120.0,7.78,350.0,290.0,15.0,7.25,6.4,101.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-02-14,180.0,70.0,8.59,300.0,230.0,16.0,7.1,6.2,113.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-02-21,130.0,180.0,7.48,310.0,270.0,15.0,7.4,6.4,126.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-02-28,230.0,80.0,12.16,370.0,350.0,17.0,8.2,7.1,130.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-03-06,150.0,230.0,6.68,330.0,240.0,20.0,6.4,5.5,149.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-03-13,80.0,120.0,3.56,320.0,270.0,20.0,7.3,6.3,154.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-03-20,0.0,10.0,4.15,340.0,240.0,23.0,7.5,7.1,161.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-03-27,0.0,20.0,7.36,320.0,260.0,20.0,8.5,7.5,148.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-04-03,0.0,20.0,9.95,340.0,300.0,20.0,8.0,7.3,149.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-04-10,0.0,10.0,9.62,350.0,280.0,14.0,9.0,9.0,152.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-04-17,0.0,10.0,9.52,340.0,270.0,16.0,12.0,12.0,144.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-04-24,0.0,10.0,5.04,300.0,260.0,13.0,12.0,12.0,117.0,0.0,0.0,0.0,0.0
,,PF_0000014,080300,1,2016-05-01,0.0,10.0,5.21,290.0,250.0,9.0,12.0,12.0,89.0,0.0,0.0,0.0,0.0
